ID_Promocao;ID_Venda;Valor do desconto;Qtd_Vendida;Valor do retorno;Total_Venda;Custo unitário;Preço unitário;Data;Id_Canal;ID_Historico;Id_Produto
1;1311314;0;20;0;10580;243,27;529;19/10/2011;3;200;289
1;1311388;0;10;0;1390;70,87;139;28/03/2013;1;189;597
1;1311565;0;5;0;695;70,87;139;02/05/2011;1;30;597
1;1311703;0;20;0;2780;70,87;139;06/03/2012;1;6;585
1;1311712;0;10;429;4290;197,28;429;15/06/2011;1;151;244
1;1311780;0;20;689;13780;316,85;689;04/02/2011;2;306;218
1;1311932;0;5;0;695;70,87;139;15/03/2012;1;9;573
21;1311949;55,6;24;0;3280,4;70,87;139;02/02/2013;1;24;632
1;1312024;0;20;0;4000;91,97;200;13/10/2013;1;162;1441
1;1312131;0;5;0;695;70,87;139;12/06/2011;1;159;621
12;1312343;209,7;24;699;16566,3;321,44;699;14/04/2011;2;199;201
12;1312618;52,9;12;0;6295,1;243,27;529;30/11/2011;1;27;289
1;1312680;0;10;139;1390;70,87;139;14/05/2011;1;124;573
1;1312686;0;10;0;4290;197,28;429;03/05/2013;1;114;257
3;1312887;27,8;6;139;806,2;70,87;139;21/11/2012;1;30;597
1;1312924;0;10;0;6990;321,44;699;04/12/2012;1;40;225
3;1313050;147,6;36;0;13136,4;188,13;369;22/10/2013;1;48;431
1;1313240;0;10;0;1390;70,87;139;11/07/2013;1;37;585
1;1313722;0;10;0;3990;183,49;399;21/08/2013;1;35;261
3;1313949;128,7;12;0;5019,3;197,28;429;04/11/2013;1;176;283
21;1314072;41,7;24;0;3294,3;70,87;139;07/05/2012;1;26;585
1;1314213;0;20;0;2780;70,87;139;17/08/2012;1;14;632
1;1314277;0;5;0;695;70,87;139;16/06/2012;1;117;549
1;1314286;0;5;0;695;70,87;139;03/10/2012;1;47;561
12;1314288;119,7;9;0;3471,3;183,49;399;28/10/2012;1;227;261
9;1314307;68,97;12;0;2689,83;117,21;229,9;02/06/2011;1;215;458
1;1314332;0;10;689;6890;316,85;689;13/01/2011;1;153;234
1;1314409;0;10;0;2000;91,97;200;15/06/2013;1;124;1441
1;1314447;0;10;0;1390;70,87;139;15/02/2011;2;199;609
1;1314482;0;10;0;4290;197,28;429;09/10/2011;1;38;244
12;1314552;0;12;699;8388;321,44;699;29/12/2011;1;37;209
9;1314611;68,9;9;0;6132,1;316,85;689;15/12/2012;1;243;234
1;1314751;0;10;0;4290;197,28;429;23/09/2011;1;61;244
1;1314758;0;10;429;4290;197,28;429;16/03/2012;1;93;270
3;1314771;39,9;12;0;4748,1;183,49;399;02/06/2011;1;8;287
18;1315009;33,9;9;0;3017,1;155,89;339;23/08/2012;4;309;247
1;1315013;0;10;0;4290;197,28;429;21/08/2012;1;91;244
21;1315086;370,3;24;0;12325,7;243,27;529;06/02/2013;2;199;276
3;1315166;97,3;18;139;2404,7;70,87;139;08/01/2011;3;200;585
1;1315298;0;20;0;7380;188,13;369;11/04/2012;1;32;431
21;1315355;39,9;12;0;4748,1;183,49;399;26/08/2013;1;78;261
1;1315365;0;10;0;3990;183,49;399;03/11/2011;1;157;274
1;1315541;0;10;0;3390;155,89;339;17/01/2012;1;180;260
1;1315803;0;10;139;1390;70,87;139;24/05/2012;4;309;597
3;1315908;55,6;12;139;1612,4;70,87;139;06/01/2012;3;200;632
1;1316102;0;10;0;4290;197,28;429;10/06/2012;3;200;257
1;1316149;0;60;0;8340;70,87;139;27/09/2013;4;308;621
1;1316190;0;20;0;2780;70,87;139;15/06/2013;4;308;561
27;1316271;209,7;18;0;12372,3;321,44;699;18/03/2012;4;309;225
3;1316360;137,94;36;0;8138,46;117,21;229,9;23/01/2013;2;199;458
1;1316473;0;15;0;3448,5;117,21;229,9;08/01/2011;1;10;458
3;1316772;0;12;0;4788;183,49;399;29/08/2013;1;143;261
1;1316957;0;5;0;695;70,87;139;23/04/2011;1;3;632
3;1317034;27,8;6;0;806,2;70,87;139;16/02/2011;1;21;561
1;1317133;0;10;0;3990;183,49;399;09/01/2011;1;137;274
1;1317395;0;10;0;4290;197,28;429;21/06/2012;1;88;270
1;1317440;0;20;0;8580;197,28;429;23/12/2013;1;151;283
1;1317553;0;10;0;1390;70,87;139;19/09/2013;1;97;585
1;1317713;0;20;0;4598;117,21;229,9;22/02/2011;1;9;453
1;1317723;0;10;0;4290;197,28;429;07/12/2013;1;117;257
1;1317724;0;30;0;6000;91,97;200;09/09/2013;3;200;1441
1;1317885;0;10;0;6890;316,85;689;05/09/2011;1;112;202
12;1317886;39,9;12;0;4748,1;183,49;399;04/03/2012;1;119;287
21;1318044;27,8;24;0;3308,2;70,87;139;11/02/2012;1;147;597
12;1318302;27,8;12;0;1640,2;70,87;139;06/03/2012;1;35;632
1;1318546;0;5;139;695;70,87;139;18/02/2012;1;72;573
1;1318549;0;20;0;2780;70,87;139;17/07/2011;1;114;549
1;1318789;0;5;0;695;70,87;139;24/08/2011;3;200;549
21;1318854;211,6;12;0;6136,4;243,27;529;25/07/2013;1;51;276
1;1319295;0;20;0;2780;70,87;139;09/05/2012;4;308;609
1;1319298;0;10;699;6990;321,44;699;22/10/2011;1;194;225
1;1319306;0;5;0;695;70,87;139;30/11/2013;1;6;597
1;1319552;0;10;205;2050;94,27;205;06/05/2012;1;87;1315
1;1319555;0;5;0;695;70,87;139;15/11/2012;1;89;585
1;1319629;0;10;399;3990;183,49;399;24/07/2011;1;66;261
3;1319862;110,7;108;738;39741,3;188,13;369;01/08/2013;2;199;436
1;1320373;0;20;0;2780;70,87;139;30/06/2012;1;134;597
1;1320500;0;10;0;6890;316,85;689;30/01/2012;1;154;218
21;1320534;13,9;24;0;3322,1;70,87;139;28/06/2012;1;39;621
1;1320694;0;10;0;6890;316,85;689;17/12/2012;1;178;202
12;1320829;171,6;12;0;4976,4;197,28;429;23/12/2012;1;74;257
18;1320853;147,6;18;0;6494,4;188,13;369;12/05/2013;1;237;419
1;1320889;0;10;0;3990;183,49;399;17/04/2011;3;200;248
12;1320900;0;12;0;8388;321,44;699;02/06/2011;1;42;209
9;1320997;0;9;0;3591;183,49;399;02/08/2011;4;309;261
1;1320999;0;5;0;825;75,88;165;13/07/2012;2;306;947
27;1321033;39,9;9;0;3551,1;183,49;399;19/08/2011;2;306;261
12;1321094;85,8;12;0;5062,2;197,28;429;14/02/2011;1;70;244
1;1321211;0;5;0;695;70,87;139;01/12/2012;1;162;561
1;1321269;0;10;0;4290;197,28;429;18/02/2011;1;18;257
12;1321608;0;12;0;8388;321,44;699;10/08/2012;1;196;225
21;1321724;211,6;12;0;6136,4;243,27;529;29/07/2013;1;90;276
12;1321859;0;12;399;4788;183,49;399;01/05/2011;1;48;248
21;1322229;27,8;24;0;3308,2;70,87;139;11/11/2012;1;58;561
1;1322326;0;30;0;11070;188,13;369;21/12/2011;1;2;431
1;1322366;0;10;0;2000;91,97;200;03/12/2012;4;308;1441
1;1322378;0;20;0;2780;70,87;139;16/05/2011;3;200;561
1;1322599;0;5;0;1000;91,97;200;23/03/2013;1;31;1441
9;1322984;0;27;0;9963;188,13;369;26/08/2012;4;309;436
21;1323106;85,8;12;0;5062,2;197,28;429;05/03/2012;1;48;244
1;1323111;0;10;0;4290;197,28;429;24/12/2013;1;197;244
1;1323256;0;10;0;6890;316,85;689;29/01/2012;2;199;218
9;1323377;85,8;9;0;3775,2;197,28;429;16/12/2013;1;220;270
1;1323418;0;5;0;695;70,87;139;18/09/2013;1;95;609
1;1323818;0;5;0;695;70,87;139;14/10/2013;1;176;609
1;1324110;0;10;0;6890;316,85;689;19/05/2013;1;122;218
1;1324213;0;10;0;3990;183,49;399;13/01/2012;1;28;261
3;1324374;41,7;6;0;792,3;70,87;139;29/12/2012;1;158;561
1;1324775;0;15;0;3448,5;117,21;229,9;29/06/2012;1;68;458
1;1324893;0;20;0;7380;188,13;369;30/12/2011;1;112;425
1;1324951;0;10;0;1390;70,87;139;28/11/2011;1;190;549
1;1324991;0;20;0;4598;117,21;229,9;30/01/2011;1;148;441
1;1325199;0;10;399;3990;183,49;399;01/04/2013;1;94;274
3;1325685;85,8;24;0;10210,2;197,28;429;14/03/2011;1;49;257
1;1325722;0;5;0;695;70,87;139;15/09/2012;1;2;621
1;1325755;0;10;0;5290;243,27;529;16/09/2012;1;98;289
12;1325764;80;12;0;2320;91,97;200;25/07/2012;1;157;1441
21;1326290;45,98;24;0;5471,62;117,21;229,9;17/06/2013;1;48;458
1;1326452;0;10;0;3990;183,49;399;22/07/2013;1;301;287
1;1326547;0;10;0;4290;197,28;429;05/09/2013;1;190;244
1;1326617;0;20;429;8580;197,28;429;20/10/2013;1;7;244
1;1327280;0;10;0;4290;197,28;429;16/03/2012;1;12;244
9;1327365;0;4;0;800;91,97;200;24/11/2013;2;306;1441
12;1327767;147,6;72;0;26420,4;188,13;369;17/04/2013;4;308;436
9;1327926;45,98;12;229,9;2712,82;117,21;229,9;26/08/2012;4;309;458
1;1328013;0;20;429;8580;197,28;429;25/09/2011;1;114;244
1;1328192;0;20;0;2780;70,87;139;06/07/2012;1;44;561
1;1328204;0;5;0;695;70,87;139;22/12/2013;1;78;561
9;1328452;209,7;9;0;6081,3;321,44;699;05/11/2012;4;309;209
1;1328652;0;10;139;1390;70,87;139;15/07/2012;1;127;585
12;1328685;0;12;0;2400;91,97;200;28/07/2012;1;40;1441
1;1328967;0;10;0;4290;197,28;429;06/08/2013;3;200;257
1;1329389;0;5;0;825;75,88;165;17/03/2012;1;17;947
21;1329643;101,7;12;339;3966,3;155,89;339;06/10/2012;1;82;286
1;1329891;0;10;0;4290;197,28;429;08/04/2013;1;269;244
1;1329965;0;5;0;695;70,87;139;02/10/2012;1;158;561
12;1330064;52,9;12;0;6295,1;243,27;529;19/04/2012;1;136;250
1;1330084;0;60;0;22140;188,13;369;03/09/2011;4;309;419
1;1330518;0;10;0;3990;183,49;399;12/08/2012;2;306;261
21;1330524;0;12;0;4068;155,89;339;18/08/2011;2;199;260
12;1330583;36,9;24;369;8819,1;188,13;369;16/05/2013;1;30;425
1;1330685;0;10;0;3990;183,49;399;07/03/2013;1;141;287
21;1330727;13,9;24;0;3322,1;70,87;139;18/05/2013;1;195;609
1;1331083;0;10;0;6890;316,85;689;20/09/2011;1;124;218
12;1331218;319,2;24;0;9256,8;183,49;399;03/04/2013;3;200;248
1;1331385;0;10;0;6990;321,44;699;20/07/2012;4;308;201
1;1331416;0;10;0;1390;70,87;139;06/07/2013;2;306;632
12;1331800;275,6;12;0;7992,4;316,85;689;24/10/2012;1;123;234
1;1331863;0;10;369;3690;188,13;369;05/07/2011;4;308;436
3;1331887;159,6;12;0;4628,4;183,49;399;27/03/2011;4;308;287
1;1331929;0;15;229,9;3448,5;117,21;229,9;29/12/2013;1;32;453
1;1332110;0;30;0;11070;188,13;369;28/07/2012;1;169;425
21;1332131;135,6;12;0;3932,4;155,89;339;22/12/2013;1;107;260
1;1332564;0;40;229,9;9196;117,21;229,9;20/04/2012;2;199;441
1;1332645;0;10;0;1390;70,87;139;18/12/2011;2;199;585
1;1332833;0;10;689;6890;316,85;689;03/09/2013;1;187;234
3;1332886;20;6;0;1180;91,97;200;26/12/2012;1;173;1441
1;1333228;0;10;0;6990;321,44;699;07/10/2013;1;3;217
1;1333286;0;15;0;3448,5;117,21;229,9;16/01/2013;1;136;453
1;1333375;0;10;0;6990;321,44;699;14/02/2013;3;200;217
1;1333479;0;10;0;3390;155,89;339;24/03/2013;1;57;247
1;1333633;0;5;0;695;70,87;139;26/09/2013;1;35;597
12;1333784;67,8;12;0;4000,2;155,89;339;04/08/2013;3;200;260
1;1333919;0;10;0;6890;316,85;689;07/10/2011;1;140;218
1;1334332;0;10;0;1390;70,87;139;23/06/2013;1;97;597
1;1334465;0;10;0;6890;316,85;689;18/10/2012;1;87;234
1;1334796;0;5;0;695;70,87;139;10/02/2012;2;199;561
9;1334928;28,9;9;0;2572,1;132,9;289;21/12/2013;1;230;1412
1;1334939;0;10;0;4290;197,28;429;15/07/2011;1;140;283
9;1335141;16,5;4;0;643,5;75,88;165;11/02/2012;4;309;947
1;1335349;0;5;0;695;70,87;139;24/02/2011;1;181;585
21;1335411;55,6;24;0;3280,4;70,87;139;01/02/2012;1;166;585
1;1335491;0;5;0;695;70,87;139;14/06/2013;4;308;621
21;1335690;82;12;0;2378;94,27;205;30/11/2012;3;200;1313
3;1335790;171,6;12;0;4976,4;197,28;429;20/11/2012;1;178;270
5;1335795;20,85;13;0;1786,15;70,87;139;10/07/2013;1;301;632
1;1336110;0;20;0;7980;183,49;399;27/05/2011;2;199;274
21;1336708;110,7;12;0;4317,3;188,13;369;21/11/2013;1;27;436
1;1336720;0;10;0;3390;155,89;339;20/10/2013;1;24;273
1;1336841;0;15;0;3448,5;117,21;229,9;06/12/2013;3;200;453
3;1337017;115,6;12;0;3352,4;132,9;289;13/12/2011;1;115;1412
1;1337319;0;10;429;4290;197,28;429;16/11/2013;1;218;257
1;1337356;0;5;0;695;70,87;139;22/04/2011;4;308;621
1;1337358;0;20;0;4000;91,97;200;22/02/2012;1;104;1441
1;1337580;0;10;0;3990;183,49;399;10/02/2012;3;200;274
1;1337674;0;10;0;4290;197,28;429;21/03/2013;1;83;270
12;1337852;0;12;0;5148;197,28;429;23/05/2013;1;8;257
1;1337919;0;10;0;5290;243,27;529;12/02/2013;3;200;263
3;1337932;0;36;0;13284;188,13;369;07/04/2012;1;85;431
1;1338083;0;10;0;3990;183,49;399;19/08/2013;1;124;274
21;1338260;110,7;12;369;4317,3;188,13;369;03/03/2012;1;85;431
1;1338388;0;15;229,9;3448,5;117,21;229,9;25/05/2012;1;27;453
1;1338458;0;10;0;6990;321,44;699;04/11/2012;4;309;201
1;1338512;0;5;0;1000;91,97;200;05/11/2012;1;130;1441
1;1338834;0;30;0;11070;188,13;369;24/10/2012;1;161;419
1;1339220;0;5;0;695;70,87;139;17/02/2013;1;243;621
1;1339324;0;10;0;6990;321,44;699;24/06/2013;1;159;225
1;1339409;0;10;0;3690;188,13;369;12/02/2013;4;309;419
1;1339456;0;15;0;3448,5;117,21;229,9;11/05/2013;1;100;453
12;1339631;91,96;72;0;16460,84;117,21;229,9;01/08/2013;2;199;453
1;1339761;0;10;0;3990;183,49;399;08/10/2012;1;80;287
1;1340257;0;20;798;7980;183,49;399;10/06/2011;4;309;261
12;1340263;55,6;12;0;1612,4;70,87;139;27/09/2011;1;160;585
21;1340333;105,8;12;0;6242,2;243,27;529;07/12/2011;3;200;250
3;1340543;119,7;12;0;4668,3;183,49;399;11/05/2011;1;60;274
3;1340563;0;6;0;834;70,87;139;14/10/2011;1;152;621
12;1340619;55,6;12;0;1612,4;70,87;139;23/06/2013;1;195;621
3;1340803;42,9;12;0;5105,1;197,28;429;11/08/2013;1;135;270
1;1340994;0;30;0;11070;188,13;369;14/11/2013;1;37;419
3;1341155;115,6;12;289;3352,4;132,9;289;23/03/2013;1;193;1412
1;1341746;0;10;0;6890;316,85;689;30/11/2011;1;121;234
12;1341762;211,6;12;0;6136,4;243,27;529;04/02/2011;1;98;276
3;1341848;0;6;0;834;70,87;139;14/01/2011;1;187;597
1;1341947;0;10;0;6890;316,85;689;20/09/2011;2;306;218
3;1342167;73,8;36;369;13210,2;188,13;369;15/08/2012;1;105;436
18;1342225;214,5;45;165;7210,5;75,88;165;29/08/2012;2;306;947
12;1342485;139,8;12;0;8248,2;321,44;699;04/04/2011;1;163;201
18;1342895;69,9;18;0;12512,1;321,44;699;23/08/2012;2;306;233
1;1342993;0;10;339;3390;155,89;339;08/11/2013;4;308;286
27;1343007;147,6;9;369;3173,4;188,13;369;04/06/2013;1;243;419
1;1343090;0;10;0;6990;321,44;699;02/05/2013;1;108;209
1;1343141;0;10;0;4290;197,28;429;20/02/2012;1;103;244
1;1343238;0;10;0;6990;321,44;699;03/08/2012;4;308;209
1;1343384;0;5;0;695;70,87;139;02/07/2011;1;193;549
3;1343403;199,5;24;399;9376,5;183,49;399;01/08/2012;2;199;261
1;1343480;0;20;0;4598;117,21;229,9;08/12/2012;2;199;441
12;1343711;0;12;0;8268;316,85;689;08/02/2013;1;107;218
1;1343721;0;10;0;3990;183,49;399;20/02/2013;1;126;248
12;1343783;69,9;12;0;8318,1;321,44;699;04/02/2011;1;79;233
1;1344012;0;10;0;6990;321,44;699;08/09/2013;1;139;209
1;1344089;0;20;339;6780;155,89;339;15/07/2011;4;308;286
12;1344109;211,6;12;529;6136,4;243,27;529;25/05/2013;1;172;263
1;1344356;0;10;0;3390;155,89;339;11/09/2012;2;199;260
1;1344590;0;10;0;6990;321,44;699;27/09/2013;1;62;233
1;1344648;0;10;0;3990;183,49;399;18/07/2012;1;9;274
1;1344669;0;10;0;5290;243,27;529;20/09/2012;2;306;250
1;1344917;0;20;0;2780;70,87;139;15/10/2011;4;308;561
12;1345015;258,3;48;0;17453,7;188,13;369;20/11/2012;4;308;431
12;1345063;137,8;12;0;8130,2;316,85;689;03/11/2011;1;98;202
1;1345100;0;10;0;1390;70,87;139;01/09/2011;2;306;597
3;1345269;13,9;6;0;820,1;70,87;139;18/02/2013;1;43;549
1;1345435;0;10;289;2890;132,9;289;23/05/2011;2;199;1412
1;1345471;0;20;0;2780;70,87;139;22/07/2011;2;199;585
21;1345481;271,2;36;0;11932,8;155,89;339;18/09/2013;3;200;273
21;1346072;42,9;12;0;5105,1;197,28;429;29/03/2013;2;199;257
1;1346083;0;10;0;6990;321,44;699;03/02/2013;1;174;225
1;1346374;0;15;0;3448,5;117,21;229,9;15/05/2013;1;23;458
1;1346436;0;20;0;7980;183,49;399;23/05/2011;3;200;274
1;1346963;0;10;399;3990;183,49;399;15/06/2011;1;125;287
1;1347219;0;20;0;7380;188,13;369;02/11/2011;1;167;419
1;1347475;0;10;0;6990;321,44;699;17/03/2013;1;219;233
1;1347742;0;10;0;4290;197,28;429;18/07/2012;1;52;244
12;1347843;171,6;12;0;4976,4;197,28;429;17/05/2011;1;39;244
1;1347906;0;10;0;3990;183,49;399;11/03/2011;2;199;248
21;1348095;27,8;24;0;3308,2;70,87;139;25/02/2013;2;199;632
3;1348123;147,6;36;0;13136,4;188,13;369;22/04/2011;1;160;419
12;1348172;67,8;12;0;4000,2;155,89;339;21/06/2012;1;189;260
1;1348180;0;10;0;4290;197,28;429;11/07/2012;1;80;257
1;1348269;0;10;0;6890;316,85;689;12/04/2013;4;308;218
21;1348304;45,98;24;0;5471,62;117,21;229,9;15/08/2013;3;200;441
18;1348382;22,99;18;0;4115,21;117,21;229,9;21/05/2011;1;231;458
12;1348913;80;12;0;2320;91,97;200;19/01/2013;1;134;1441
1;1348974;0;10;0;6990;321,44;699;07/02/2011;1;43;201
1;1348999;0;5;0;695;70,87;139;20/02/2013;1;10;597
1;1349081;0;12;0;5148;197,28;429;10/11/2013;1;272;283
1;1349218;0;30;0;11070;188,13;369;04/12/2012;1;167;419
1;1349239;0;20;0;4000;91,97;200;12/12/2011;2;199;1441
27;1349302;159,6;9;0;3431,4;183,49;399;07/02/2013;2;306;248
1;1349343;0;10;0;3990;183,49;399;30/10/2012;1;153;287
1;1349639;0;10;0;5290;243,27;529;06/12/2013;1;30;289
1;1349642;0;10;0;3390;155,89;339;28/11/2012;1;54;286
12;1349693;171,6;12;0;4976,4;197,28;429;16/01/2011;1;136;244
1;1349794;0;10;0;1390;70,87;139;21/11/2013;1;34;549
1;1349825;0;5;0;695;70,87;139;21/08/2013;1;57;561
12;1349944;184,5;48;369;17527,5;188,13;369;25/09/2012;3;200;436
18;1350022;0;9;0;6201;316,85;689;29/11/2012;1;219;202
1;1350206;0;20;0;7380;188,13;369;07/01/2011;1;103;436
21;1350270;33;48;165;7887;75,88;165;11/12/2012;3;200;947
3;1350313;27,8;6;0;806,2;70,87;139;09/11/2011;1;40;632
1;1350339;0;20;0;4598;117,21;229,9;17/09/2013;1;1;453
12;1350514;0;12;0;1980;75,88;165;25/10/2012;1;30;947
1;1350540;0;20;0;4598;117,21;229,9;04/03/2013;1;114;458
12;1350613;68,9;12;0;8199,1;316,85;689;02/04/2011;1;37;234
1;1350768;0;10;0;4290;197,28;429;19/11/2012;1;11;244
1;1350867;0;5;0;825;75,88;165;10/09/2013;1;146;947
1;1351193;0;20;0;3300;75,88;165;20/06/2012;3;200;947
1;1351317;0;20;0;10580;243,27;529;25/04/2011;4;309;250
1;1351362;0;10;0;2000;91,97;200;24/05/2013;2;306;1441
1;1351409;0;5;0;825;75,88;165;07/02/2013;4;309;947
3;1351616;79,8;12;0;4708,2;183,49;399;08/06/2011;1;197;287
27;1351635;55,6;18;0;2446,4;70,87;139;01/10/2013;1;233;597
1;1351723;0;10;0;6890;316,85;689;14/11/2011;1;42;234
1;1351920;0;30;0;20970;321,44;699;21/10/2013;2;199;233
5;1351958;173,4;13;0;3583,6;132,9;289;27/08/2012;1;268;1412
1;1352031;0;5;0;695;70,87;139;24/04/2011;1;145;573
1;1352168;0;10;0;5290;243,27;529;17/04/2011;1;236;289
1;1352250;0;10;0;5290;243,27;529;28/02/2013;2;199;250
1;1352501;0;10;0;3990;183,49;399;08/12/2012;4;308;287
1;1352580;0;10;0;5290;243,27;529;15/02/2011;3;200;263
18;1352688;45,98;18;0;4092,22;117,21;229,9;24/07/2013;2;306;453
1;1352692;0;15;0;3448,5;117,21;229,9;19/02/2012;1;189;441
12;1352830;13,9;12;0;1654,1;70,87;139;27/11/2013;4;308;597
21;1353007;180;96;200;19020;91,97;200;10/09/2011;4;308;1441
1;1353314;0;10;0;6890;316,85;689;06/02/2012;1;87;218
3;1353342;55,6;6;139;778,4;70,87;139;07/01/2012;1;187;573
1;1353506;0;10;0;5290;243,27;529;08/03/2012;1;164;289
5;1354034;50,85;13;0;4356,15;155,89;339;07/05/2013;1;268;273
1;1354042;0;20;0;4598;117,21;229,9;08/03/2011;3;200;453
27;1354067;295,2;18;369;6346,8;188,13;369;16/12/2012;2;306;436
14;1354573;0;13;0;1807;70,87;139;21/07/2011;1;301;609
1;1354584;0;10;0;3990;183,49;399;07/02/2011;1;195;248
21;1354854;0;12;0;8388;321,44;699;19/02/2012;1;146;209
1;1354875;0;20;0;4000;91,97;200;10/11/2011;1;154;1441
1;1354938;0;5;0;695;70,87;139;10/12/2012;1;26;573
1;1354951;0;10;0;3390;155,89;339;30/05/2013;2;199;273
1;1355268;0;20;0;2780;70,87;139;08/04/2011;1;238;597
3;1355615;85,8;12;0;5062,2;197,28;429;09/09/2011;1;36;244
1;1355672;0;10;0;3990;183,49;399;23/07/2011;1;236;287
1;1355814;0;5;0;695;70,87;139;04/01/2012;1;96;597
1;1355872;0;10;0;3990;183,49;399;04/12/2013;1;41;274
9;1355924;119,7;9;0;3471,3;183,49;399;03/02/2013;1;220;274
21;1355983;22,99;24;0;5494,61;117,21;229,9;11/03/2011;1;191;441
1;1356254;0;30;0;11070;188,13;369;19/08/2013;1;179;436
1;1356396;0;5;200;1000;91,97;200;28/12/2011;1;112;1441
1;1356472;0;10;0;3990;183,49;399;03/07/2011;3;200;287
3;1356587;110,7;36;0;13173,3;188,13;369;24/04/2013;1;6;419
18;1356648;52,9;9;0;4708,1;243,27;529;08/01/2011;4;309;289
1;1356732;0;20;0;13980;321,44;699;27/02/2012;2;199;209
1;1356783;0;20;399;7980;183,49;399;14/04/2011;2;199;248
1;1356787;0;10;0;3990;183,49;399;14/04/2013;1;303;274
12;1356789;147,6;24;0;8708,4;188,13;369;08/02/2011;1;15;431
9;1356957;147,6;27;0;9815,4;188,13;369;12/02/2011;4;309;419
1;1357096;0;5;0;1000;91,97;200;04/04/2011;1;101;1441
1;1357458;0;30;0;11070;188,13;369;22/04/2011;1;189;425
1;1357590;0;10;0;6890;316,85;689;06/03/2013;2;306;218
14;1357735;41,7;26;0;3572,3;70,87;139;12/03/2013;1;301;621
1;1357845;0;30;0;11070;188,13;369;14/03/2012;1;67;425
12;1357873;110,7;24;0;8745,3;188,13;369;03/07/2013;2;199;419
1;1358286;0;10;0;4290;197,28;429;03/07/2013;1;95;283
27;1358289;27,8;18;0;2474,2;70,87;139;07/11/2011;2;306;597
1;1358335;0;5;139;695;70,87;139;07/09/2011;4;309;597
27;1358389;27,8;18;0;2474,2;70,87;139;09/07/2013;1;243;561
1;1358451;0;10;0;6990;321,44;699;10/02/2011;1;90;217
21;1358576;28,9;12;289;3439,1;132,9;289;24/03/2013;1;136;1412
1;1358583;0;10;0;4290;197,28;429;02/07/2011;1;188;270
1;1358759;0;5;0;695;70,87;139;26/03/2011;1;111;585
9;1358803;85,8;9;0;3775,2;197,28;429;30/09/2011;1;219;270
1;1358865;0;10;0;3635;185,32;363,5;20/08/2012;2;306;355
1;1359008;0;10;0;5290;243,27;529;10/03/2012;1;36;250
21;1359020;97,3;48;0;6574,7;70,87;139;25/05/2013;3;200;632
1;1359095;0;10;0;4290;197,28;429;04/05/2012;1;125;283
1;1359196;0;5;0;695;70,87;139;30/11/2012;1;39;585
12;1359505;147,6;24;369;8708,4;188,13;369;15/11/2012;2;199;419
1;1359681;0;10;0;6890;316,85;689;20/07/2013;1;143;202
1;1359927;0;30;0;11070;188,13;369;15/02/2013;1;163;436
1;1360151;0;20;0;4000;91,97;200;19/04/2011;4;308;1441
21;1360393;52,9;12;0;6295,1;243,27;529;01/11/2013;1;108;263
1;1360597;0;10;0;2000;91,97;200;23/06/2012;1;54;1441
1;1360660;0;10;0;3390;155,89;339;27/10/2011;3;200;286
1;1360953;0;20;399;7980;183,49;399;08/12/2012;2;306;287
1;1360959;0;10;0;4290;197,28;429;06/03/2011;1;53;270
3;1361526;41,7;6;0;792,3;70,87;139;27/08/2013;1;39;573
1;1361788;0;10;429;4290;197,28;429;12/12/2012;1;75;257
1;1361797;0;10;0;6890;316,85;689;07/10/2013;1;67;234
12;1362266;0;12;0;4788;183,49;399;31/08/2012;1;108;274
1;1362502;0;10;689;6890;316,85;689;26/12/2011;1;137;202
1;1362552;0;10;0;6890;316,85;689;24/12/2013;1;14;234
1;1362836;0;5;0;695;70,87;139;11/04/2012;4;308;549
21;1362961;279,6;12;0;8108,4;321,44;699;29/09/2012;1;122;201
21;1363010;27,8;24;0;3308,2;70,87;139;08/03/2011;1;51;609
1;1363374;0;10;339;3390;155,89;339;31/12/2013;4;309;273
1;1363735;0;10;0;6990;321,44;699;17/11/2011;4;308;233
27;1363755;55,6;18;0;2446,4;70,87;139;10/08/2013;1;215;573
1;1363757;0;20;139;2780;70,87;139;09/06/2013;1;51;549
1;1364131;0;10;0;3990;183,49;399;10/08/2011;1;83;261
1;1364326;0;10;699;6990;321,44;699;07/02/2013;2;199;209
1;1364445;0;10;0;3390;155,89;339;06/05/2011;4;308;273
21;1364513;0;24;200;4800;91,97;200;29/05/2011;1;117;1441
3;1364528;41,7;6;0;792,3;70,87;139;20/07/2012;1;105;585
9;1364621;55,6;4;0;500,4;70,87;139;25/12/2011;1;218;561
1;1364698;0;10;0;4290;197,28;429;12/10/2013;4;308;283
3;1364812;41,7;6;0;792,3;70,87;139;29/07/2013;1;162;632
21;1364932;128,7;12;0;5019,3;197,28;429;28/06/2011;1;30;257
1;1365087;0;10;0;1390;70,87;139;22/04/2011;1;119;632
5;1365122;83,4;6;0;750,6;70,87;139;02/05/2011;1;301;573
1;1365174;0;20;0;7380;188,13;369;28/11/2012;1;170;425
1;1365196;0;10;0;4290;197,28;429;16/11/2013;1;110;257
1;1365205;0;5;0;695;70,87;139;06/11/2013;3;200;549
1;1365236;0;10;0;5290;243,27;529;31/01/2012;1;221;263
12;1365409;0;12;0;5148;197,28;429;21/08/2012;1;162;283
1;1365802;0;10;0;4290;197,28;429;02/11/2012;1;95;244
3;1365828;42,9;12;0;5105,1;197,28;429;06/04/2013;1;120;244
1;1365914;0;15;0;3448,5;117,21;229,9;12/04/2013;1;177;458
